"state","scenario","product","year_offset","bio_Tg"
"VA","managed (harvest)","residue",10,282.944
"VA","managed (harvest)","residue",20,267.028
"VA","managed (harvest)","residue",30,245.179
"VA","managed (harvest)","residue",40,220.124
"VA","managed (harvest)","residue",50,210.229
"VA","managed (harvest)","residue",60,185.857
"VA","managed (harvest)","residue",70,167.678
"VA","managed (harvest)","residue",80,149.027
"VA","managed (harvest)","residue",90,144.255
"VA","managed (harvest)","residue",100,131.616
"VT","managed (harvest)","sawtimber",0,69.396
"VT","managed (harvest)","sawtimber",10,62.674
"VT","managed (harvest)","sawtimber",20,63.806
"VT","managed (harvest)","sawtimber",30,62.232
"VT","managed (harvest)","sawtimber",40,60.315
"VT","managed (harvest)","sawtimber",50,57.02
"VT","managed (harvest)","sawtimber",60,55.513
"VT","managed (harvest)","sawtimber",70,51.827
"VT","managed (harvest)","sawtimber",80,50.437
"VT","managed (harvest)","sawtimber",90,47.358
"VT","managed (harvest)","sawtimber",100,45.34
"VT","managed (harvest)","pulpwood",0,70.004
"VT","managed (harvest)","pulpwood",10,57.339
"VT","managed (harvest)","pulpwood",20,52.916
"VT","managed (harvest)","pulpwood",30,48.289
"VT","managed (harvest)","pulpwood",40,46.521
"VT","managed (harvest)","pulpwood",50,43.707
"VT","managed (harvest)","pulpwood",60,42.513
"VT","managed (harvest)","pulpwood",70,39.377
"VT","managed (harvest)","pulpwood",80,38.908
"VT","managed (harvest)","pulpwood",90,36.628
"VT","managed (harvest)","pulpwood",100,35.387
"VT","managed (harvest)","residue",0,116.822
"VT","managed (harvest)","residue",10,101.491
"VT","managed (harvest)","residue",20,97.169
"VT","managed (harvest)","residue",30,90.573
"VT","managed (harvest)","residue",40,87.77
"VT","managed (harvest)","residue",50,82.646
"VT","managed (harvest)","residue",60,80.688
"VT","managed (harvest)","residue",70,75.123
"VT","managed (harvest)","residue",80,74.1
"VT","managed (harvest)","residue",90,69.614
"VT","managed (harvest)","residue",100,67.241
"WA","managed (harvest)","sawtimber",0,700.765
"WA","managed (harvest)","sawtimber",10,707.937
"WA","managed (harvest)","sawtimber",20,697.504
"WA","managed (harvest)","sawtimber",30,694.661
"WA","managed (harvest)","sawtimber",40,701.018
"WA","managed (harvest)","sawtimber",50,690.27
"WA","managed (harvest)","sawtimber",60,664.283
"WA","managed (harvest)","sawtimber",70,647.981
"WA","managed (harvest)","sawtimber",80,623.908
"WA","managed (harvest)","sawtimber",90,599.833
"WA","managed (harvest)","sawtimber",100,566.315
"WA","managed (harvest)","pulpwood",0,153.795
"WA","managed (harvest)","pulpwood",10,138.64
"WA","managed (harvest)","pulpwood",20,128.528
"WA","managed (harvest)","pulpwood",30,122.516
"WA","managed (harvest)","pulpwood",40,119.21
"WA","managed (harvest)","pulpwood",50,110.224
"WA","managed (harvest)","pulpwood",60,97.844
"WA","managed (harvest)","pulpwood",70,92.553
"WA","managed (harvest)","pulpwood",80,90.303
"WA","managed (harvest)","pulpwood",90,85.987
"WA","managed (harvest)","pulpwood",100,76.007
"WA","managed (harvest)","residue",0,398.174
"WA","managed (harvest)","residue",10,385.733
"WA","managed (harvest)","residue",20,369.884
"WA","managed (harvest)","residue",30,360.706
"WA","managed (harvest)","residue",40,361.093
"WA","managed (harvest)","residue",50,344.644
"WA","managed (harvest)","residue",60,325.37
"WA","managed (harvest)","residue",70,318.435
"WA","managed (harvest)","residue",80,308.74
"WA","managed (harvest)","residue",90,292.067
"WA","managed (harvest)","residue",100,271.663
"WI","managed (harvest)","sawtimber",0,130.318
"WI","managed (harvest)","sawtimber",10,128.33
"WI","managed (harvest)","sawtimber",20,130.434
"WI","managed (harvest)","sawtimber",30,130.516
"WI","managed (harvest)","sawtimber",40,129.65
"WI","managed (harvest)","sawtimber",50,126.379
"WI","managed (harvest)","sawtimber",60,123.073
"WI","managed (harvest)","sawtimber",70,117.936
"WI","managed (harvest)","sawtimber",80,114.343
"WI","managed (harvest)","sawtimber",90,108.007
"WI","managed (harvest)","sawtimber",100,103.036
"WI","managed (harvest)","pulpwood",0,208.705
"WI","managed (harvest)","pulpwood",10,188.15
"WI","managed (harvest)","pulpwood",20,178.273
"WI","managed (harvest)","pulpwood",30,170.002
"WI","managed (harvest)","pulpwood",40,160.808
"WI","managed (harvest)","pulpwood",50,153.487
"WI","managed (harvest)","pulpwood",60,146.587
"WI","managed (harvest)","pulpwood",70,140.097
"WI","managed (harvest)","pulpwood",80,134.346
"WI","managed (harvest)","pulpwood",90,127.793
"WI","managed (harvest)","pulpwood",100,122.818
"WI","managed (harvest)","residue",0,324.989
"WI","managed (harvest)","residue",10,296.856
"WI","managed (harvest)","residue",20,281.346
"WI","managed (harvest)","residue",30,267.653
"WI","managed (harvest)","residue",40,254.609
"WI","managed (harvest)","residue",50,243.885
"WI","managed (harvest)","residue",60,234.137
"WI","managed (harvest)","residue",70,223.812
"WI","managed (harvest)","residue",80,215.484
"WI","managed (harvest)","residue",90,205.112
"WI","managed (harvest)","residue",100,197.23
"WV","managed (harvest)","sawtimber",0,143.783
"WV","managed (harvest)","sawtimber",10,122.662
"WV","managed (harvest)","sawtimber",20,119.499
"WV","managed (harvest)","sawtimber",30,112.87
"WV","managed (harvest)","sawtimber",40,105.612
"WV","managed (harvest)","sawtimber",50,96.032
"WV","managed (harvest)","sawtimber",60,88.574
"WV","managed (harvest)","sawtimber",70,80.088
"WV","managed (harvest)","sawtimber",80,73.935
"WV","managed (harvest)","sawtimber",90,64.729
"WV","managed (harvest)","sawtimber",100,58.54
"WV","managed (harvest)","pulpwood",0,129.415
"WV","managed (harvest)","pulpwood",10,107.527
"WV","managed (harvest)","pulpwood",20,96.89
"WV","managed (harvest)","pulpwood",30,87.691
"WV","managed (harvest)","pulpwood",40,79.014
"WV","managed (harvest)","pulpwood",50,71.74
"WV","managed (harvest)","pulpwood",60,65.942
"WV","managed (harvest)","pulpwood",70,61.144
"WV","managed (harvest)","pulpwood",80,56.176
"WV","managed (harvest)","pulpwood",90,50.007
"WV","managed (harvest)","pulpwood",100,46.398
"WV","managed (harvest)","residue",0,220.579
"WV","managed (harvest)","residue",10,188.702
"WV","managed (harvest)","residue",20,176.449
"WV","managed (harvest)","residue",30,164.109
"WV","managed (harvest)","residue",40,150.603
"WV","managed (harvest)","residue",50,137.464
"WV","managed (harvest)","residue",60,127.108
"WV","managed (harvest)","residue",70,117.186
"WV","managed (harvest)","residue",80,107.583
"WV","managed (harvest)","residue",90,95.616
"WV","managed (harvest)","residue",100,87.81
"WY","managed (harvest)","sawtimber",0,43.054
"WY","managed (harvest)","sawtimber",10,42.993
"WY","managed (harvest)","sawtimber",20,43.248
"WY","managed (harvest)","sawtimber",30,42.801
"WY","managed (harvest)","sawtimber",40,42.254
"WY","managed (harvest)","sawtimber",50,41.983
"WY","managed (harvest)","sawtimber",60,41.775
"WY","managed (harvest)","sawtimber",70,41.811
"WY","managed (harvest)","sawtimber",80,41.352
"WY","managed (harvest)","sawtimber",90,40.438
"WY","managed (harvest)","sawtimber",100,39.358
"WY","managed (harvest)","pulpwood",0,98.352
"WY","managed (harvest)","pulpwood",10,97.95
"WY","managed (harvest)","pulpwood",20,99.152
"WY","managed (harvest)","pulpwood",30,99.486
"WY","managed (harvest)","pulpwood",40,99.208
"WY","managed (harvest)","pulpwood",50,98.615
"WY","managed (harvest)","pulpwood",60,97.447
"WY","managed (harvest)","pulpwood",70,95.773
"WY","managed (harvest)","pulpwood",80,94.256
"WY","managed (harvest)","pulpwood",90,92.106
"WY","managed (harvest)","pulpwood",100,89.803
"WY","managed (harvest)","residue",0,111.76
"WY","managed (harvest)","residue",10,111.641
"WY","managed (harvest)","residue",20,111.155
"WY","managed (harvest)","residue",30,109.082
"WY","managed (harvest)","residue",40,107.629
"WY","managed (harvest)","residue",50,106.827
"WY","managed (harvest)","residue",60,104.53
"WY","managed (harvest)","residue",70,101.095
"WY","managed (harvest)","residue",80,98.959
"WY","managed (harvest)","residue",90,96.775
"WY","managed (harvest)","residue",100,94.329
"AL","managed (intensive)","sawtimber",0,150.221
"AL","managed (intensive)","sawtimber",10,132.963
"AL","managed (intensive)","sawtimber",20,133.192
"AL","managed (intensive)","sawtimber",30,136.029
"AL","managed (intensive)","sawtimber",40,120.469
"AL","managed (intensive)","sawtimber",50,96.227
"AL","managed (intensive)","sawtimber",60,81.467
"AL","managed (intensive)","sawtimber",70,72.548
"AL","managed (intensive)","sawtimber",80,69.611
"AL","managed (intensive)","sawtimber",90,66.18
"AL","managed (intensive)","sawtimber",100,64.245
"AL","managed (intensive)","pulpwood",0,225.821
"AL","managed (intensive)","pulpwood",10,199.605
"AL","managed (intensive)","pulpwood",20,168.542
"AL","managed (intensive)","pulpwood",30,144.347
"AL","managed (intensive)","pulpwood",40,122.461
"AL","managed (intensive)","pulpwood",50,101.194
"AL","managed (intensive)","pulpwood",60,88.495
"AL","managed (intensive)","pulpwood",70,81.432
"AL","managed (intensive)","pulpwood",80,79.08
"AL","managed (intensive)","pulpwood",90,76.733
"AL","managed (intensive)","pulpwood",100,75.272
"AL","managed (intensive)","residue",0,341.95
"AL","managed (intensive)","residue",10,305.484
"AL","managed (intensive)","residue",20,262.606
"AL","managed (intensive)","residue",30,227.755
"AL","managed (intensive)","residue",40,194.869
"AL","managed (intensive)","residue",50,162.102
"AL","managed (intensive)","residue",60,143.774
"AL","managed (intensive)","residue",70,134.271
"AL","managed (intensive)","residue",80,129.282
"AL","managed (intensive)","residue",90,125.326
"AL","managed (intensive)","residue",100,123.47
"AR","managed (intensive)","sawtimber",0,167.64
"AR","managed (intensive)","sawtimber",10,150.015
"AR","managed (intensive)","sawtimber",20,139.484
"AR","managed (intensive)","sawtimber",30,127.976
"AR","managed (intensive)","sawtimber",40,116.019
"AR","managed (intensive)","sawtimber",50,98.272
"AR","managed (intensive)","sawtimber",60,85.759
"AR","managed (intensive)","sawtimber",70,75.291
"AR","managed (intensive)","sawtimber",80,64.644
"AR","managed (intensive)","sawtimber",90,58.677
"AR","managed (intensive)","sawtimber",100,53.264
"AR","managed (intensive)","pulpwood",0,199.172
"AR","managed (intensive)","pulpwood",10,160.878
"AR","managed (intensive)","pulpwood",20,132.239
"AR","managed (intensive)","pulpwood",30,111.78
"AR","managed (intensive)","pulpwood",40,99.04
"AR","managed (intensive)","pulpwood",50,82.716
"AR","managed (intensive)","pulpwood",60,74.98
"AR","managed (intensive)","pulpwood",70,70.153
"AR","managed (intensive)","pulpwood",80,60.717
"AR","managed (intensive)","pulpwood",90,57.468
"AR","managed (intensive)","pulpwood",100,54.954
"AR","managed (intensive)","residue",0,322.963
"AR","managed (intensive)","residue",10,268.69
"AR","managed (intensive)","residue",20,227.546
"AR","managed (intensive)","residue",30,196.359
"AR","managed (intensive)","residue",40,174.518
"AR","managed (intensive)","residue",50,148.634
"AR","managed (intensive)","residue",60,133.353
"AR","managed (intensive)","residue",70,123.952
"AR","managed (intensive)","residue",80,108.209
"AR","managed (intensive)","residue",90,101.459
"AR","managed (intensive)","residue",100,96.287
"AZ","managed (intensive)","sawtimber",0,28.378
"AZ","managed (intensive)","sawtimber",10,27.599
"AZ","managed (intensive)","sawtimber",20,25.975
"AZ","managed (intensive)","sawtimber",30,23.816
"AZ","managed (intensive)","sawtimber",40,21.93
"AZ","managed (intensive)","sawtimber",50,19.655
"AZ","managed (intensive)","sawtimber",60,17.94
"AZ","managed (intensive)","sawtimber",70,15.847
"AZ","managed (intensive)","sawtimber",80,13.918
"AZ","managed (intensive)","sawtimber",90,12.034
"AZ","managed (intensive)","sawtimber",100,10.189
"AZ","managed (intensive)","pulpwood",0,30.698
"AZ","managed (intensive)","pulpwood",10,28.245
"AZ","managed (intensive)","pulpwood",20,26.336
"AZ","managed (intensive)","pulpwood",30,24.399
"AZ","managed (intensive)","pulpwood",40,22.651
"AZ","managed (intensive)","pulpwood",50,20.427
"AZ","managed (intensive)","pulpwood",60,18.367
"AZ","managed (intensive)","pulpwood",70,16.379
"AZ","managed (intensive)","pulpwood",80,14.313
"AZ","managed (intensive)","pulpwood",90,12.494
"AZ","managed (intensive)","pulpwood",100,10.577
"AZ","managed (intensive)","residue",0,147.355
"AZ","managed (intensive)","residue",10,136.226
"AZ","managed (intensive)","residue",20,124.667
"AZ","managed (intensive)","residue",30,115.388
"AZ","managed (intensive)","residue",40,105.715
"AZ","managed (intensive)","residue",50,98.165
"AZ","managed (intensive)","residue",60,89.993
"AZ","managed (intensive)","residue",70,83.221
"AZ","managed (intensive)","residue",80,76.207
"AZ","managed (intensive)","residue",90,70.078
"AZ","managed (intensive)","residue",100,63.803
"CA","managed (intensive)","sawtimber",0,521.173
"CA","managed (intensive)","sawtimber",10,460.933
"CA","managed (intensive)","sawtimber",20,419.47
"CA","managed (intensive)","sawtimber",30,384.34
"CA","managed (intensive)","sawtimber",40,357.697
"CA","managed (intensive)","sawtimber",50,329.994
"CA","managed (intensive)","sawtimber",60,309.857
"CA","managed (intensive)","sawtimber",70,285.284
"CA","managed (intensive)","sawtimber",80,262.381
"CA","managed (intensive)","sawtimber",90,244.685
"CA","managed (intensive)","sawtimber",100,224.16
"CA","managed (intensive)","pulpwood",0,120.678
"CA","managed (intensive)","pulpwood",10,100.759
"CA","managed (intensive)","pulpwood",20,84.714
"CA","managed (intensive)","pulpwood",30,75.253
"CA","managed (intensive)","pulpwood",40,67.028
"CA","managed (intensive)","pulpwood",50,60.625
"CA","managed (intensive)","pulpwood",60,56.774
"CA","managed (intensive)","pulpwood",70,52.424
"CA","managed (intensive)","pulpwood",80,46.09
"CA","managed (intensive)","pulpwood",90,44.705
"CA","managed (intensive)","pulpwood",100,40.321
"CA","managed (intensive)","residue",0,397.747
"CA","managed (intensive)","residue",10,344.913
"CA","managed (intensive)","residue",20,304.548
"CA","managed (intensive)","residue",30,274.741
"CA","managed (intensive)","residue",40,253.274
"CA","managed (intensive)","residue",50,231.032
"CA","managed (intensive)","residue",60,216.323
"CA","managed (intensive)","residue",70,199.851
"CA","managed (intensive)","residue",80,180.854
"CA","managed (intensive)","residue",90,171.223
"CA","managed (intensive)","residue",100,157.019
"CO","managed (intensive)","sawtimber",0,127.004
"CO","managed (intensive)","sawtimber",10,118.645
"CO","managed (intensive)","sawtimber",20,109.609
"CO","managed (intensive)","sawtimber",30,102.7
"CO","managed (intensive)","sawtimber",40,95.667
"CO","managed (intensive)","sawtimber",50,91.069
"CO","managed (intensive)","sawtimber",60,86.634
"CO","managed (intensive)","sawtimber",70,83.748
"CO","managed (intensive)","sawtimber",80,79.582
"CO","managed (intensive)","sawtimber",90,74.875
"CO","managed (intensive)","sawtimber",100,71.062
"CO","managed (intensive)","pulpwood",0,91.156
"CO","managed (intensive)","pulpwood",10,83.406
"CO","managed (intensive)","pulpwood",20,75.738
"CO","managed (intensive)","pulpwood",30,72.526
"CO","managed (intensive)","pulpwood",40,68.638
"CO","managed (intensive)","pulpwood",50,64.849
"CO","managed (intensive)","pulpwood",60,61.112
"CO","managed (intensive)","pulpwood",70,57.067
"CO","managed (intensive)","pulpwood",80,53.871
"CO","managed (intensive)","pulpwood",90,50.792
"CO","managed (intensive)","pulpwood",100,48.235
"CO","managed (intensive)","residue",0,277.643
"CO","managed (intensive)","residue",10,255.79
"CO","managed (intensive)","residue",20,234.069
"CO","managed (intensive)","residue",30,217.718
"CO","managed (intensive)","residue",40,202.697
"CO","managed (intensive)","residue",50,191.678
"CO","managed (intensive)","residue",60,180.609
"CO","managed (intensive)","residue",70,169.342
"CO","managed (intensive)","residue",80,159.773
"CO","managed (intensive)","residue",90,150.534
"CO","managed (intensive)","residue",100,142.936
"CT","managed (intensive)","sawtimber",0,18.095
"CT","managed (intensive)","sawtimber",10,15.369
"CT","managed (intensive)","sawtimber",20,11.955
"CT","managed (intensive)","sawtimber",30,10.146
"CT","managed (intensive)","sawtimber",40,8.043
"CT","managed (intensive)","sawtimber",50,6.858
"CT","managed (intensive)","sawtimber",60,5.75
"CT","managed (intensive)","sawtimber",70,4.765
"CT","managed (intensive)","sawtimber",80,4.06
"CT","managed (intensive)","sawtimber",90,3.46
"CT","managed (intensive)","sawtimber",100,3.274
"CT","managed (intensive)","pulpwood",0,14.135
"CT","managed (intensive)","pulpwood",10,11.603
"CT","managed (intensive)","pulpwood",20,8.312
"CT","managed (intensive)","pulpwood",30,6.79
"CT","managed (intensive)","pulpwood",40,5.617
"CT","managed (intensive)","pulpwood",50,4.922
"CT","managed (intensive)","pulpwood",60,4.11
"CT","managed (intensive)","pulpwood",70,3.608
"CT","managed (intensive)","pulpwood",80,3.088
"CT","managed (intensive)","pulpwood",90,2.742
"CT","managed (intensive)","pulpwood",100,2.703
"CT","managed (intensive)","residue",0,25.519
"CT","managed (intensive)","residue",10,21.075
"CT","managed (intensive)","residue",20,15.905
"CT","managed (intensive)","residue",30,13.32
"CT","managed (intensive)","residue",40,10.898
"CT","managed (intensive)","residue",50,9.557
"CT","managed (intensive)","residue",60,7.953
"CT","managed (intensive)","residue",70,6.947
"CT","managed (intensive)","residue",80,5.977
"CT","managed (intensive)","residue",90,5.28
"CT","managed (intensive)","residue",100,5.177
"DE","managed (intensive)","sawtimber",0,7.091
"DE","managed (intensive)","sawtimber",10,3.508
"DE","managed (intensive)","sawtimber",20,2.763
"DE","managed (intensive)","sawtimber",30,1.929
"DE","managed (intensive)","sawtimber",40,1.689
"DE","managed (intensive)","sawtimber",50,1.21
"DE","managed (intensive)","sawtimber",60,0.837
"DE","managed (intensive)","sawtimber",70,0.841
"DE","managed (intensive)","sawtimber",80,0.617
"DE","managed (intensive)","sawtimber",90,0.742
"DE","managed (intensive)","sawtimber",100,0.566
"DE","managed (intensive)","pulpwood",0,7.479
"DE","managed (intensive)","pulpwood",10,3.763
"DE","managed (intensive)","pulpwood",20,2.475
"DE","managed (intensive)","pulpwood",30,2.079
"DE","managed (intensive)","pulpwood",40,1.808
"DE","managed (intensive)","pulpwood",50,1.596
"DE","managed (intensive)","pulpwood",60,1.391
"DE","managed (intensive)","pulpwood",70,1.319
"DE","managed (intensive)","pulpwood",80,1.089
"DE","managed (intensive)","pulpwood",90,1.107
"DE","managed (intensive)","pulpwood",100,1.121
"DE","managed (intensive)","residue",0,13.467
"DE","managed (intensive)","residue",10,11.691
"DE","managed (intensive)","residue",20,7.93
"DE","managed (intensive)","residue",30,7.51
"DE","managed (intensive)","residue",40,5.555
"DE","managed (intensive)","residue",50,6.516
"DE","managed (intensive)","residue",60,6.814
"DE","managed (intensive)","residue",70,5.397
"DE","managed (intensive)","residue",80,5.37
"DE","managed (intensive)","residue",90,4.036
"DE","managed (intensive)","residue",100,5.565
"FL","managed (intensive)","sawtimber",0,36.819
"FL","managed (intensive)","sawtimber",10,34.763
"FL","managed (intensive)","sawtimber",20,29.827
"FL","managed (intensive)","sawtimber",30,24.531
"FL","managed (intensive)","sawtimber",40,18.639
"FL","managed (intensive)","sawtimber",50,12.948
"FL","managed (intensive)","sawtimber",60,8.898
"FL","managed (intensive)","sawtimber",70,6.323
"FL","managed (intensive)","sawtimber",80,5.261
"FL","managed (intensive)","sawtimber",90,4.869
"FL","managed (intensive)","sawtimber",100,4.047
"FL","managed (intensive)","pulpwood",0,138.11
"FL","managed (intensive)","pulpwood",10,125.367
"FL","managed (intensive)","pulpwood",20,102.871
"FL","managed (intensive)","pulpwood",30,83.343
"FL","managed (intensive)","pulpwood",40,67.564
"FL","managed (intensive)","pulpwood",50,53.552
"FL","managed (intensive)","pulpwood",60,41.387
"FL","managed (intensive)","pulpwood",70,32.64
"FL","managed (intensive)","pulpwood",80,29.715
"FL","managed (intensive)","pulpwood",90,28.277
"FL","managed (intensive)","pulpwood",100,25.212
"FL","managed (intensive)","residue",0,159.286
"FL","managed (intensive)","residue",10,144.798
"FL","managed (intensive)","residue",20,115.112
"FL","managed (intensive)","residue",30,89.845
"FL","managed (intensive)","residue",40,73.715
"FL","managed (intensive)","residue",50,60.965
"FL","managed (intensive)","residue",60,49.223
"FL","managed (intensive)","residue",70,40.212
"FL","managed (intensive)","residue",80,37.4
"FL","managed (intensive)","residue",90,36.159
"FL","managed (intensive)","residue",100,33.335
"GA","managed (intensive)","sawtimber",0,106.725
"GA","managed (intensive)","sawtimber",10,93.566
"GA","managed (intensive)","sawtimber",20,88.95
"GA","managed (intensive)","sawtimber",30,79.155
"GA","managed (intensive)","sawtimber",40,64.29
"GA","managed (intensive)","sawtimber",50,48.147
"GA","managed (intensive)","sawtimber",60,35.898
"GA","managed (intensive)","sawtimber",70,27.833
"GA","managed (intensive)","sawtimber",80,22.731
"GA","managed (intensive)","sawtimber",90,20.163
"GA","managed (intensive)","sawtimber",100,18.788
"GA","managed (intensive)","pulpwood",0,180.923
"GA","managed (intensive)","pulpwood",10,155.66
"GA","managed (intensive)","pulpwood",20,130.168
"GA","managed (intensive)","pulpwood",30,107.224
"GA","managed (intensive)","pulpwood",40,88.219
"GA","managed (intensive)","pulpwood",50,70.005
"GA","managed (intensive)","pulpwood",60,55.977
"GA","managed (intensive)","pulpwood",70,45.803
"GA","managed (intensive)","pulpwood",80,38.815
"GA","managed (intensive)","pulpwood",90,35.698
"GA","managed (intensive)","pulpwood",100,33.935
"GA","managed (intensive)","residue",0,258.483
"GA","managed (intensive)","residue",10,224.282
"GA","managed (intensive)","residue",20,184.469
"GA","managed (intensive)","residue",30,150.173
"GA","managed (intensive)","residue",40,123.323
"GA","managed (intensive)","residue",50,99.866
"GA","managed (intensive)","residue",60,83.058
"GA","managed (intensive)","residue",70,69.446
"GA","managed (intensive)","residue",80,60.241
"GA","managed (intensive)","residue",90,56.352
"GA","managed (intensive)","residue",100,53.912
"IA","managed (intensive)","sawtimber",0,17.807
"IA","managed (intensive)","sawtimber",10,13.319
"IA","managed (intensive)","sawtimber",20,10.677
"IA","managed (intensive)","sawtimber",30,8.327
"IA","managed (intensive)","sawtimber",40,6.536
"IA","managed (intensive)","sawtimber",50,5.19
"IA","managed (intensive)","sawtimber",60,4.144
"IA","managed (intensive)","sawtimber",70,3.368
"IA","managed (intensive)","sawtimber",80,2.696
"IA","managed (intensive)","sawtimber",90,2.358
"IA","managed (intensive)","sawtimber",100,2.019
"IA","managed (intensive)","pulpwood",0,24.45
"IA","managed (intensive)","pulpwood",10,18.008
"IA","managed (intensive)","pulpwood",20,13.951
"IA","managed (intensive)","pulpwood",30,10.698
"IA","managed (intensive)","pulpwood",40,8.992
"IA","managed (intensive)","pulpwood",50,7.056
"IA","managed (intensive)","pulpwood",60,6.214
"IA","managed (intensive)","pulpwood",70,5.587
"IA","managed (intensive)","pulpwood",80,4.391
"IA","managed (intensive)","pulpwood",90,4.505
"IA","managed (intensive)","pulpwood",100,3.406
"IA","managed (intensive)","residue",0,40.965
"IA","managed (intensive)","residue",10,30.063
"IA","managed (intensive)","residue",20,23.181
"IA","managed (intensive)","residue",30,18.104
"IA","managed (intensive)","residue",40,14.935
"IA","managed (intensive)","residue",50,11.761
"IA","managed (intensive)","residue",60,10.038
"IA","managed (intensive)","residue",70,8.764
"IA","managed (intensive)","residue",80,6.988
"IA","managed (intensive)","residue",90,6.897
"IA","managed (intensive)","residue",100,5.381
"ID","managed (intensive)","sawtimber",0,199.478
"ID","managed (intensive)","sawtimber",10,190.48
"ID","managed (intensive)","sawtimber",20,180.127
"ID","managed (intensive)","sawtimber",30,170.833
"ID","managed (intensive)","sawtimber",40,162.505
"ID","managed (intensive)","sawtimber",50,150.7
"ID","managed (intensive)","sawtimber",60,140.147
"ID","managed (intensive)","sawtimber",70,130.467
"ID","managed (intensive)","sawtimber",80,118.831
"ID","managed (intensive)","sawtimber",90,108.367
"ID","managed (intensive)","sawtimber",100,96.752
"ID","managed (intensive)","pulpwood",0,165.106
"ID","managed (intensive)","pulpwood",10,152.568
"ID","managed (intensive)","pulpwood",20,139.642
"ID","managed (intensive)","pulpwood",30,131.352
"ID","managed (intensive)","pulpwood",40,122.681
"ID","managed (intensive)","pulpwood",50,112.579
"ID","managed (intensive)","pulpwood",60,103.782
"ID","managed (intensive)","pulpwood",70,94.477
"ID","managed (intensive)","pulpwood",80,85.653
"ID","managed (intensive)","pulpwood",90,77.684
"ID","managed (intensive)","pulpwood",100,69.096
"ID","managed (intensive)","residue",0,236.746
"ID","managed (intensive)","residue",10,219.703
"ID","managed (intensive)","residue",20,200.788
"ID","managed (intensive)","residue",30,184.291
"ID","managed (intensive)","residue",40,171.389
"ID","managed (intensive)","residue",50,157.03
"ID","managed (intensive)","residue",60,145.423
"ID","managed (intensive)","residue",70,133
"ID","managed (intensive)","residue",80,120.515
"ID","managed (intensive)","residue",90,110.127
"ID","managed (intensive)","residue",100,97.971
"IL","managed (intensive)","sawtimber",0,41.296
"IL","managed (intensive)","sawtimber",10,33.368
"IL","managed (intensive)","sawtimber",20,27.719
"IL","managed (intensive)","sawtimber",30,22.854
"IL","managed (intensive)","sawtimber",40,18.969
"IL","managed (intensive)","sawtimber",50,16.529
"IL","managed (intensive)","sawtimber",60,14.247
"IL","managed (intensive)","sawtimber",70,11.989
"IL","managed (intensive)","sawtimber",80,10.837
"IL","managed (intensive)","sawtimber",90,9.683
"IL","managed (intensive)","sawtimber",100,8.565
"IL","managed (intensive)","pulpwood",0,53.968
"IL","managed (intensive)","pulpwood",10,43.333
"IL","managed (intensive)","pulpwood",20,36.039
"IL","managed (intensive)","pulpwood",30,28.512
"IL","managed (intensive)","pulpwood",40,24.174
"IL","managed (intensive)","pulpwood",50,22.02
"IL","managed (intensive)","pulpwood",60,19.547
"IL","managed (intensive)","pulpwood",70,16.796
"IL","managed (intensive)","pulpwood",80,15.657
"IL","managed (intensive)","pulpwood",90,14.169
"IL","managed (intensive)","pulpwood",100,13.111
"IL","managed (intensive)","residue",0,76.821
"IL","managed (intensive)","residue",10,60.72
"IL","managed (intensive)","residue",20,50.174
"IL","managed (intensive)","residue",30,39.686
"IL","managed (intensive)","residue",40,33.234
"IL","managed (intensive)","residue",50,29.469
"IL","managed (intensive)","residue",60,25.766
"IL","managed (intensive)","residue",70,21.931
"IL","managed (intensive)","residue",80,20.285
"IL","managed (intensive)","residue",90,18.103
"IL","managed (intensive)","residue",100,16.78
"IN","managed (intensive)","sawtimber",0,64.179
"IN","managed (intensive)","sawtimber",10,50.928
"IN","managed (intensive)","sawtimber",20,40.877
"IN","managed (intensive)","sawtimber",30,33.431
"IN","managed (intensive)","sawtimber",40,28.281
"IN","managed (intensive)","sawtimber",50,23.379
"IN","managed (intensive)","sawtimber",60,18.918
"IN","managed (intensive)","sawtimber",70,15.859
"IN","managed (intensive)","sawtimber",80,12.512
"IN","managed (intensive)","sawtimber",90,9.972
"IN","managed (intensive)","sawtimber",100,7.58
"IN","managed (intensive)","pulpwood",0,67.461
"IN","managed (intensive)","pulpwood",10,51.31
"IN","managed (intensive)","pulpwood",20,38.749
"IN","managed (intensive)","pulpwood",30,30.677
"IN","managed (intensive)","pulpwood",40,25.004
"IN","managed (intensive)","pulpwood",50,19.827
"IN","managed (intensive)","pulpwood",60,16.143
"IN","managed (intensive)","pulpwood",70,14.323
"IN","managed (intensive)","pulpwood",80,11.355
"IN","managed (intensive)","pulpwood",90,9.572
"IN","managed (intensive)","pulpwood",100,7.698
"IN","managed (intensive)","residue",0,100.308
"IN","managed (intensive)","residue",10,76.446
"IN","managed (intensive)","residue",20,59.394
"IN","managed (intensive)","residue",30,47.564
"IN","managed (intensive)","residue",40,39.68
"IN","managed (intensive)","residue",50,32.433
"IN","managed (intensive)","residue",60,26.19
"IN","managed (intensive)","residue",70,23.241
"IN","managed (intensive)","residue",80,18.345
"IN","managed (intensive)","residue",90,15.359
"IN","managed (intensive)","residue",100,12.224
"KS","managed (intensive)","sawtimber",0,1.427
"KS","managed (intensive)","sawtimber",10,1.271
"KS","managed (intensive)","sawtimber",20,1.045
