"state","scenario","product","year_offset","bio_Tg"
"IN","managed (intensive)","pulpwood",30,30.214
"IN","managed (intensive)","pulpwood",40,23.838
"IN","managed (intensive)","pulpwood",50,17.461
"IN","managed (intensive)","pulpwood",60,11.981
"IN","managed (intensive)","pulpwood",70,9.141
"IN","managed (intensive)","pulpwood",80,6.397
"IN","managed (intensive)","pulpwood",90,5.521
"IN","managed (intensive)","pulpwood",100,4.759
"IN","managed (intensive)","residue",0,100.358
"IN","managed (intensive)","residue",10,76.561
"IN","managed (intensive)","residue",20,58.756
"IN","managed (intensive)","residue",30,46.549
"IN","managed (intensive)","residue",40,37.583
"IN","managed (intensive)","residue",50,28.412
"IN","managed (intensive)","residue",60,19.17
"IN","managed (intensive)","residue",70,14.623
"IN","managed (intensive)","residue",80,10.025
"IN","managed (intensive)","residue",90,8.581
"IN","managed (intensive)","residue",100,7.362
"KS","managed (intensive)","sawtimber",0,1.39
"KS","managed (intensive)","sawtimber",10,1.225
"KS","managed (intensive)","sawtimber",20,0.962
"KS","managed (intensive)","sawtimber",30,0.567
"KS","managed (intensive)","sawtimber",40,0.439
"KS","managed (intensive)","sawtimber",50,0.318
"KS","managed (intensive)","sawtimber",60,0.233
"KS","managed (intensive)","sawtimber",70,0.136
"KS","managed (intensive)","sawtimber",80,0.086
"KS","managed (intensive)","sawtimber",90,0.058
"KS","managed (intensive)","sawtimber",100,0.044
"KS","managed (intensive)","pulpwood",0,9.946
"KS","managed (intensive)","pulpwood",10,8.006
"KS","managed (intensive)","pulpwood",20,6.376
"KS","managed (intensive)","pulpwood",30,4.961
"KS","managed (intensive)","pulpwood",40,3.987
"KS","managed (intensive)","pulpwood",50,3.069
"KS","managed (intensive)","pulpwood",60,2.088
"KS","managed (intensive)","pulpwood",70,1.283
"KS","managed (intensive)","pulpwood",80,0.982
"KS","managed (intensive)","pulpwood",90,0.673
"KS","managed (intensive)","pulpwood",100,0.597
"KS","managed (intensive)","residue",0,11.803
"KS","managed (intensive)","residue",10,8.905
"KS","managed (intensive)","residue",20,7.138
"KS","managed (intensive)","residue",30,5.093
"KS","managed (intensive)","residue",40,3.984
"KS","managed (intensive)","residue",50,3.106
"KS","managed (intensive)","residue",60,2.131
"KS","managed (intensive)","residue",70,1.452
"KS","managed (intensive)","residue",80,1.223
"KS","managed (intensive)","residue",90,0.827
"KS","managed (intensive)","residue",100,0.808
"KY","managed (intensive)","sawtimber",0,162.239
"KY","managed (intensive)","sawtimber",10,124.455
"KY","managed (intensive)","sawtimber",20,99.128
"KY","managed (intensive)","sawtimber",30,76.296
"KY","managed (intensive)","sawtimber",40,56.648
"KY","managed (intensive)","sawtimber",50,39.22
"KY","managed (intensive)","sawtimber",60,24.729
"KY","managed (intensive)","sawtimber",70,18.115
"KY","managed (intensive)","sawtimber",80,12.941
"KY","managed (intensive)","sawtimber",90,9.325
"KY","managed (intensive)","sawtimber",100,8.501
"KY","managed (intensive)","pulpwood",0,139.412
"KY","managed (intensive)","pulpwood",10,102.786
"KY","managed (intensive)","pulpwood",20,79.774
"KY","managed (intensive)","pulpwood",30,60.557
"KY","managed (intensive)","pulpwood",40,43.865
"KY","managed (intensive)","pulpwood",50,31.026
"KY","managed (intensive)","pulpwood",60,19.398
"KY","managed (intensive)","pulpwood",70,15.281
"KY","managed (intensive)","pulpwood",80,11.902
"KY","managed (intensive)","pulpwood",90,8.541
"KY","managed (intensive)","pulpwood",100,8.702
"KY","managed (intensive)","residue",0,250.301
"KY","managed (intensive)","residue",10,184.981
"KY","managed (intensive)","residue",20,143.018
"KY","managed (intensive)","residue",30,108.55
"KY","managed (intensive)","residue",40,79.419
"KY","managed (intensive)","residue",50,56.788
"KY","managed (intensive)","residue",60,36.104
"KY","managed (intensive)","residue",70,28.333
"KY","managed (intensive)","residue",80,21.984
"KY","managed (intensive)","residue",90,15.915
"KY","managed (intensive)","residue",100,15.961
"LA","managed (intensive)","sawtimber",0,92.019
"LA","managed (intensive)","sawtimber",10,84.118
"LA","managed (intensive)","sawtimber",20,83.518
"LA","managed (intensive)","sawtimber",30,84.265
"LA","managed (intensive)","sawtimber",40,82.55
"LA","managed (intensive)","sawtimber",50,75.034
"LA","managed (intensive)","sawtimber",60,65.999
"LA","managed (intensive)","sawtimber",70,59.181
"LA","managed (intensive)","sawtimber",80,50.793
"LA","managed (intensive)","sawtimber",90,40.355
"LA","managed (intensive)","sawtimber",100,32.543
"LA","managed (intensive)","pulpwood",0,158.734
"LA","managed (intensive)","pulpwood",10,133.866
"LA","managed (intensive)","pulpwood",20,116.222
"LA","managed (intensive)","pulpwood",30,96.483
"LA","managed (intensive)","pulpwood",40,85.261
"LA","managed (intensive)","pulpwood",50,75.719
"LA","managed (intensive)","pulpwood",60,61.886
"LA","managed (intensive)","pulpwood",70,51.498
"LA","managed (intensive)","pulpwood",80,45.269
"LA","managed (intensive)","pulpwood",90,37.889
"LA","managed (intensive)","pulpwood",100,34.043
"LA","managed (intensive)","residue",0,195.615
"LA","managed (intensive)","residue",10,170.176
"LA","managed (intensive)","residue",20,148.807
"LA","managed (intensive)","residue",30,124.631
"LA","managed (intensive)","residue",40,113.192
"LA","managed (intensive)","residue",50,102.594
"LA","managed (intensive)","residue",60,86.606
"LA","managed (intensive)","residue",70,75.855
"LA","managed (intensive)","residue",80,67.695
"LA","managed (intensive)","residue",90,56.079
"LA","managed (intensive)","residue",100,50.088
"MA","managed (intensive)","sawtimber",0,35.818
"MA","managed (intensive)","sawtimber",10,30.796
"MA","managed (intensive)","sawtimber",20,24.823
"MA","managed (intensive)","sawtimber",30,19.769
"MA","managed (intensive)","sawtimber",40,15.175
"MA","managed (intensive)","sawtimber",50,12.752
"MA","managed (intensive)","sawtimber",60,10.323
"MA","managed (intensive)","sawtimber",70,8.453
"MA","managed (intensive)","sawtimber",80,7.164
"MA","managed (intensive)","sawtimber",90,6.1
"MA","managed (intensive)","sawtimber",100,4.893
"MA","managed (intensive)","pulpwood",0,24.548
"MA","managed (intensive)","pulpwood",10,19.049
"MA","managed (intensive)","pulpwood",20,15.333
"MA","managed (intensive)","pulpwood",30,12.604
"MA","managed (intensive)","pulpwood",40,9.978
"MA","managed (intensive)","pulpwood",50,8.292
"MA","managed (intensive)","pulpwood",60,7.11
"MA","managed (intensive)","pulpwood",70,5.971
"MA","managed (intensive)","pulpwood",80,5.218
"MA","managed (intensive)","pulpwood",90,4.745
"MA","managed (intensive)","pulpwood",100,3.864
"MA","managed (intensive)","residue",0,47.764
"MA","managed (intensive)","residue",10,38.977
"MA","managed (intensive)","residue",20,31.308
"MA","managed (intensive)","residue",30,25.271
"MA","managed (intensive)","residue",40,19.621
"MA","managed (intensive)","residue",50,16.576
"MA","managed (intensive)","residue",60,13.833
"MA","managed (intensive)","residue",70,11.401
"MA","managed (intensive)","residue",80,9.977
"MA","managed (intensive)","residue",90,8.809
"MA","managed (intensive)","residue",100,7.069
"MD","managed (intensive)","sawtimber",0,26.256
"MD","managed (intensive)","sawtimber",10,18.81
"MD","managed (intensive)","sawtimber",20,14.495
"MD","managed (intensive)","sawtimber",30,11.086
"MD","managed (intensive)","sawtimber",40,8.313
"MD","managed (intensive)","sawtimber",50,6.077
"MD","managed (intensive)","sawtimber",60,3.932
"MD","managed (intensive)","sawtimber",70,2.712
"MD","managed (intensive)","sawtimber",80,1.718
"MD","managed (intensive)","sawtimber",90,1.211
"MD","managed (intensive)","sawtimber",100,1.201
"MD","managed (intensive)","pulpwood",0,25.424
"MD","managed (intensive)","pulpwood",10,17.723
"MD","managed (intensive)","pulpwood",20,14.366
"MD","managed (intensive)","pulpwood",30,10.256
"MD","managed (intensive)","pulpwood",40,8.352
"MD","managed (intensive)","pulpwood",50,6.983
"MD","managed (intensive)","pulpwood",60,4.358
"MD","managed (intensive)","pulpwood",70,4.41
"MD","managed (intensive)","pulpwood",80,2.614
"MD","managed (intensive)","pulpwood",90,3.006
"MD","managed (intensive)","pulpwood",100,3.428
"MD","managed (intensive)","residue",0,41.04
"MD","managed (intensive)","residue",10,30.282
"MD","managed (intensive)","residue",20,23.594
"MD","managed (intensive)","residue",30,17.122
"MD","managed (intensive)","residue",40,13.857
"MD","managed (intensive)","residue",50,11.079
"MD","managed (intensive)","residue",60,6.902
"MD","managed (intensive)","residue",70,6.248
"MD","managed (intensive)","residue",80,3.71
"MD","managed (intensive)","residue",90,3.86
"MD","managed (intensive)","residue",100,4.264
"ME","managed (intensive)","sawtimber",0,90.509
"ME","managed (intensive)","sawtimber",10,73.297
"ME","managed (intensive)","sawtimber",20,61.652
"ME","managed (intensive)","sawtimber",30,49.582
"ME","managed (intensive)","sawtimber",40,41.498
"ME","managed (intensive)","sawtimber",50,34.99
"ME","managed (intensive)","sawtimber",60,29.912
"ME","managed (intensive)","sawtimber",70,24.115
"ME","managed (intensive)","sawtimber",80,19.546
"ME","managed (intensive)","sawtimber",90,16.729
"ME","managed (intensive)","sawtimber",100,13.76
"ME","managed (intensive)","pulpwood",0,129.817
"ME","managed (intensive)","pulpwood",10,100.784
"ME","managed (intensive)","pulpwood",20,82.331
"ME","managed (intensive)","pulpwood",30,64.678
"ME","managed (intensive)","pulpwood",40,52.816
"ME","managed (intensive)","pulpwood",50,43.228
"ME","managed (intensive)","pulpwood",60,36.414
"ME","managed (intensive)","pulpwood",70,29.926
"ME","managed (intensive)","pulpwood",80,24.586
"ME","managed (intensive)","pulpwood",90,21.73
"ME","managed (intensive)","pulpwood",100,18.21
"ME","managed (intensive)","residue",0,333.862
"ME","managed (intensive)","residue",10,250.077
"ME","managed (intensive)","residue",20,199.358
"ME","managed (intensive)","residue",30,155.636
"ME","managed (intensive)","residue",40,130.587
"ME","managed (intensive)","residue",50,106.843
"ME","managed (intensive)","residue",60,93.127
"ME","managed (intensive)","residue",70,79.564
"ME","managed (intensive)","residue",80,66.688
"ME","managed (intensive)","residue",90,62.452
"ME","managed (intensive)","residue",100,53.392
"MI","managed (intensive)","sawtimber",0,115.371
"MI","managed (intensive)","sawtimber",10,101.477
"MI","managed (intensive)","sawtimber",20,89.226
"MI","managed (intensive)","sawtimber",30,78.672
"MI","managed (intensive)","sawtimber",40,69.473
"MI","managed (intensive)","sawtimber",50,59.706
"MI","managed (intensive)","sawtimber",60,51.956
"MI","managed (intensive)","sawtimber",70,44.496
"MI","managed (intensive)","sawtimber",80,37.871
"MI","managed (intensive)","sawtimber",90,32.461
"MI","managed (intensive)","sawtimber",100,27.476
"MI","managed (intensive)","pulpwood",0,223.119
"MI","managed (intensive)","pulpwood",10,187.348
"MI","managed (intensive)","pulpwood",20,159.262
"MI","managed (intensive)","pulpwood",30,138.773
"MI","managed (intensive)","pulpwood",40,120.112
"MI","managed (intensive)","pulpwood",50,102.745
"MI","managed (intensive)","pulpwood",60,88.783
"MI","managed (intensive)","pulpwood",70,74.558
"MI","managed (intensive)","pulpwood",80,63.048
"MI","managed (intensive)","pulpwood",90,53.076
"MI","managed (intensive)","pulpwood",100,43.439
"MI","managed (intensive)","residue",0,330.777
"MI","managed (intensive)","residue",10,276.175
"MI","managed (intensive)","residue",20,229.15
"MI","managed (intensive)","residue",30,197.403
"MI","managed (intensive)","residue",40,170.178
"MI","managed (intensive)","residue",50,146.322
"MI","managed (intensive)","residue",60,126.146
"MI","managed (intensive)","residue",70,106.871
"MI","managed (intensive)","residue",80,91.487
"MI","managed (intensive)","residue",90,78.969
"MI","managed (intensive)","residue",100,66.857
"MN","managed (intensive)","sawtimber",0,52.922
"MN","managed (intensive)","sawtimber",10,49.203
"MN","managed (intensive)","sawtimber",20,44.871
"MN","managed (intensive)","sawtimber",30,40.563
"MN","managed (intensive)","sawtimber",40,36.161
"MN","managed (intensive)","sawtimber",50,31.289
"MN","managed (intensive)","sawtimber",60,27.523
"MN","managed (intensive)","sawtimber",70,24.523
"MN","managed (intensive)","sawtimber",80,21.439
"MN","managed (intensive)","sawtimber",90,18.612
"MN","managed (intensive)","sawtimber",100,15.498
"MN","managed (intensive)","pulpwood",0,151.907
"MN","managed (intensive)","pulpwood",10,129.183
"MN","managed (intensive)","pulpwood",20,111.637
"MN","managed (intensive)","pulpwood",30,96.556
"MN","managed (intensive)","pulpwood",40,83.617
"MN","managed (intensive)","pulpwood",50,70.469
"MN","managed (intensive)","pulpwood",60,59.181
"MN","managed (intensive)","pulpwood",70,50.556
"MN","managed (intensive)","pulpwood",80,42.737
"MN","managed (intensive)","pulpwood",90,37.029
"MN","managed (intensive)","pulpwood",100,31.483
"MN","managed (intensive)","residue",0,247.23
"MN","managed (intensive)","residue",10,212.331
"MN","managed (intensive)","residue",20,180.175
"MN","managed (intensive)","residue",30,153.459
"MN","managed (intensive)","residue",40,131.581
"MN","managed (intensive)","residue",50,112.351
"MN","managed (intensive)","residue",60,97.088
"MN","managed (intensive)","residue",70,84.842
"MN","managed (intensive)","residue",80,72.118
"MN","managed (intensive)","residue",90,63.075
"MN","managed (intensive)","residue",100,54.101
"MO","managed (intensive)","sawtimber",0,155.318
"MO","managed (intensive)","sawtimber",10,133.311
"MO","managed (intensive)","sawtimber",20,113.146
"MO","managed (intensive)","sawtimber",30,92.402
"MO","managed (intensive)","sawtimber",40,74.735
"MO","managed (intensive)","sawtimber",50,58.969
"MO","managed (intensive)","sawtimber",60,45.292
"MO","managed (intensive)","sawtimber",70,33.56
"MO","managed (intensive)","sawtimber",80,24.597
"MO","managed (intensive)","sawtimber",90,17.742
"MO","managed (intensive)","sawtimber",100,13.101
"MO","managed (intensive)","pulpwood",0,215.691
"MO","managed (intensive)","pulpwood",10,165.185
"MO","managed (intensive)","pulpwood",20,130.401
"MO","managed (intensive)","pulpwood",30,101.172
"MO","managed (intensive)","pulpwood",40,81.221
"MO","managed (intensive)","pulpwood",50,63.479
"MO","managed (intensive)","pulpwood",60,48.534
"MO","managed (intensive)","pulpwood",70,37.81
"MO","managed (intensive)","pulpwood",80,28.397
"MO","managed (intensive)","pulpwood",90,22.27
"MO","managed (intensive)","pulpwood",100,18.544
"MO","managed (intensive)","residue",0,360.292
"MO","managed (intensive)","residue",10,283.504
"MO","managed (intensive)","residue",20,226.855
"MO","managed (intensive)","residue",30,178.241
"MO","managed (intensive)","residue",40,144.342
"MO","managed (intensive)","residue",50,114.04
"MO","managed (intensive)","residue",60,87.963
"MO","managed (intensive)","residue",70,68.964
"MO","managed (intensive)","residue",80,52.217
"MO","managed (intensive)","residue",90,41.279
"MO","managed (intensive)","residue",100,34.484
"MS","managed (intensive)","sawtimber",0,139.111
"MS","managed (intensive)","sawtimber",10,136.57
"MS","managed (intensive)","sawtimber",20,145.134
"MS","managed (intensive)","sawtimber",30,146.751
"MS","managed (intensive)","sawtimber",40,135.764
"MS","managed (intensive)","sawtimber",50,121.775
"MS","managed (intensive)","sawtimber",60,112.311
"MS","managed (intensive)","sawtimber",70,95.628
"MS","managed (intensive)","sawtimber",80,81.769
"MS","managed (intensive)","sawtimber",90,66.559
"MS","managed (intensive)","sawtimber",100,55.04
"MS","managed (intensive)","pulpwood",0,185.609
"MS","managed (intensive)","pulpwood",10,167.113
"MS","managed (intensive)","pulpwood",20,146.821
"MS","managed (intensive)","pulpwood",30,130.497
"MS","managed (intensive)","pulpwood",40,108.975
"MS","managed (intensive)","pulpwood",50,94.294
"MS","managed (intensive)","pulpwood",60,78.126
"MS","managed (intensive)","pulpwood",70,59.208
"MS","managed (intensive)","pulpwood",80,52.117
"MS","managed (intensive)","pulpwood",90,44.682
"MS","managed (intensive)","pulpwood",100,38.855
"MS","managed (intensive)","residue",0,264.324
"MS","managed (intensive)","residue",10,241.41
"MS","managed (intensive)","residue",20,213.009
"MS","managed (intensive)","residue",30,190.55
"MS","managed (intensive)","residue",40,161.219
"MS","managed (intensive)","residue",50,143.873
"MS","managed (intensive)","residue",60,127.293
"MS","managed (intensive)","residue",70,102.179
"MS","managed (intensive)","residue",80,90.776
"MS","managed (intensive)","residue",90,77.261
"MS","managed (intensive)","residue",100,66.432
"MT","managed (intensive)","sawtimber",0,175.642
"MT","managed (intensive)","sawtimber",10,163.86
"MT","managed (intensive)","sawtimber",20,150.42
"MT","managed (intensive)","sawtimber",30,140.049
"MT","managed (intensive)","sawtimber",40,129.499
"MT","managed (intensive)","sawtimber",50,120.275
"MT","managed (intensive)","sawtimber",60,110.361
"MT","managed (intensive)","sawtimber",70,102.007
"MT","managed (intensive)","sawtimber",80,92.353
"MT","managed (intensive)","sawtimber",90,83.241
"MT","managed (intensive)","sawtimber",100,74.39
"MT","managed (intensive)","pulpwood",0,212.568
"MT","managed (intensive)","pulpwood",10,199.529
"MT","managed (intensive)","pulpwood",20,179.022
"MT","managed (intensive)","pulpwood",30,167.144
"MT","managed (intensive)","pulpwood",40,153.306
"MT","managed (intensive)","pulpwood",50,140.677
"MT","managed (intensive)","pulpwood",60,127.324
"MT","managed (intensive)","pulpwood",70,115.704
"MT","managed (intensive)","pulpwood",80,102.996
"MT","managed (intensive)","pulpwood",90,92.342
"MT","managed (intensive)","pulpwood",100,81.34
"MT","managed (intensive)","residue",0,297.708
"MT","managed (intensive)","residue",10,277.028
"MT","managed (intensive)","residue",20,248.977
"MT","managed (intensive)","residue",30,228.836
"MT","managed (intensive)","residue",40,207.56
"MT","managed (intensive)","residue",50,190.852
"MT","managed (intensive)","residue",60,173.204
"MT","managed (intensive)","residue",70,157.082
"MT","managed (intensive)","residue",80,140.21
"MT","managed (intensive)","residue",90,127.213
"MT","managed (intensive)","residue",100,112.78
"NC","managed (intensive)","sawtimber",0,111.367
"NC","managed (intensive)","sawtimber",10,100.056
"NC","managed (intensive)","sawtimber",20,90.76
"NC","managed (intensive)","sawtimber",30,85.753
"NC","managed (intensive)","sawtimber",40,73.786
"NC","managed (intensive)","sawtimber",50,67.216
"NC","managed (intensive)","sawtimber",60,57.456
"NC","managed (intensive)","sawtimber",70,48.958
"NC","managed (intensive)","sawtimber",80,41.71
"NC","managed (intensive)","sawtimber",90,33.542
"NC","managed (intensive)","sawtimber",100,27.031
"NC","managed (intensive)","pulpwood",0,205.844
"NC","managed (intensive)","pulpwood",10,179.285
"NC","managed (intensive)","pulpwood",20,153.384
"NC","managed (intensive)","pulpwood",30,137.641
"NC","managed (intensive)","pulpwood",40,120.201
"NC","managed (intensive)","pulpwood",50,105.644
"NC","managed (intensive)","pulpwood",60,88.537
"NC","managed (intensive)","pulpwood",70,70.807
"NC","managed (intensive)","pulpwood",80,59.417
"NC","managed (intensive)","pulpwood",90,50.751
"NC","managed (intensive)","pulpwood",100,41.203
"NC","managed (intensive)","residue",0,272.894
"NC","managed (intensive)","residue",10,236.962
"NC","managed (intensive)","residue",20,200.877
"NC","managed (intensive)","residue",30,173.537
"NC","managed (intensive)","residue",40,148.091
"NC","managed (intensive)","residue",50,131.232
"NC","managed (intensive)","residue",60,111.926
"NC","managed (intensive)","residue",70,90.815
"NC","managed (intensive)","residue",80,78.09
"NC","managed (intensive)","residue",90,67.216
"NC","managed (intensive)","residue",100,55.402
"ND","managed (intensive)","sawtimber",0,0.646
"ND","managed (intensive)","sawtimber",10,0.769
"ND","managed (intensive)","sawtimber",20,0.631
"ND","managed (intensive)","sawtimber",30,0.564
"ND","managed (intensive)","sawtimber",40,0.501
"ND","managed (intensive)","sawtimber",50,0.443
"ND","managed (intensive)","sawtimber",60,0.334
"ND","managed (intensive)","sawtimber",70,0.277
"ND","managed (intensive)","sawtimber",80,0.176
"ND","managed (intensive)","sawtimber",90,0.119
"ND","managed (intensive)","sawtimber",100,0.087
"ND","managed (intensive)","pulpwood",0,2.686
"ND","managed (intensive)","pulpwood",10,2.162
"ND","managed (intensive)","pulpwood",20,1.557
"ND","managed (intensive)","pulpwood",30,1.224
"ND","managed (intensive)","pulpwood",40,1.036
"ND","managed (intensive)","pulpwood",50,0.841
"ND","managed (intensive)","pulpwood",60,0.624
"ND","managed (intensive)","pulpwood",70,0.48
"ND","managed (intensive)","pulpwood",80,0.324
"ND","managed (intensive)","pulpwood",90,0.23
"ND","managed (intensive)","pulpwood",100,0.176
"ND","managed (intensive)","residue",0,8.778
"ND","managed (intensive)","residue",10,7.589
"ND","managed (intensive)","residue",20,6.703
"ND","managed (intensive)","residue",30,5.763
"ND","managed (intensive)","residue",40,5.426
"ND","managed (intensive)","residue",50,4.66
"ND","managed (intensive)","residue",60,4.115
"ND","managed (intensive)","residue",70,2.931
"ND","managed (intensive)","residue",80,2.019
"ND","managed (intensive)","residue",90,1.253
"ND","managed (intensive)","residue",100,0.69
"NE","managed (intensive)","sawtimber",0,2.795
"NE","managed (intensive)","sawtimber",10,2.187
"NE","managed (intensive)","sawtimber",20,1.748
"NE","managed (intensive)","sawtimber",30,1.176
"NE","managed (intensive)","sawtimber",40,0.954
"NE","managed (intensive)","sawtimber",50,0.688
"NE","managed (intensive)","sawtimber",60,0.551
"NE","managed (intensive)","sawtimber",70,0.428
"NE","managed (intensive)","sawtimber",80,0.299
"NE","managed (intensive)","sawtimber",90,0.232
"NE","managed (intensive)","sawtimber",100,0.196
"NE","managed (intensive)","pulpwood",0,7.553
"NE","managed (intensive)","pulpwood",10,5.715
"NE","managed (intensive)","pulpwood",20,4.344
"NE","managed (intensive)","pulpwood",30,3.172
"NE","managed (intensive)","pulpwood",40,2.584
"NE","managed (intensive)","pulpwood",50,1.924
"NE","managed (intensive)","pulpwood",60,1.558
"NE","managed (intensive)","pulpwood",70,1.311
"NE","managed (intensive)","pulpwood",80,1.024
"NE","managed (intensive)","pulpwood",90,0.851
"NE","managed (intensive)","pulpwood",100,0.713
"NE","managed (intensive)","residue",0,10.715
"NE","managed (intensive)","residue",10,7.878
"NE","managed (intensive)","residue",20,6.117
"NE","managed (intensive)","residue",30,4.218
"NE","managed (intensive)","residue",40,3.307
"NE","managed (intensive)","residue",50,2.363
"NE","managed (intensive)","residue",60,1.884
"NE","managed (intensive)","residue",70,1.572
"NE","managed (intensive)","residue",80,1.223
"NE","managed (intensive)","residue",90,1.025
"NE","managed (intensive)","residue",100,0.867
"NH","managed (intensive)","sawtimber",0,60.57
"NH","managed (intensive)","sawtimber",10,53.864
"NH","managed (intensive)","sawtimber",20,45.286
"NH","managed (intensive)","sawtimber",30,39.102
"NH","managed (intensive)","sawtimber",40,32.595
"NH","managed (intensive)","sawtimber",50,26.923
"NH","managed (intensive)","sawtimber",60,21.054
"NH","managed (intensive)","sawtimber",70,16.61
"NH","managed (intensive)","sawtimber",80,13.059
"NH","managed (intensive)","sawtimber",90,10.337
"NH","managed (intensive)","sawtimber",100,8.287
"NH","managed (intensive)","pulpwood",0,58.436
"NH","managed (intensive)","pulpwood",10,47.599
"NH","managed (intensive)","pulpwood",20,37.906
"NH","managed (intensive)","pulpwood",30,30.556
"NH","managed (intensive)","pulpwood",40,25.686
"NH","managed (intensive)","pulpwood",50,21.533
"NH","managed (intensive)","pulpwood",60,16.986
"NH","managed (intensive)","pulpwood",70,13.427
"NH","managed (intensive)","pulpwood",80,10.691
"NH","managed (intensive)","pulpwood",90,8.53
"NH","managed (intensive)","pulpwood",100,7.119
"NH","managed (intensive)","residue",0,108.663
"NH","managed (intensive)","residue",10,91.092
"NH","managed (intensive)","residue",20,74.214
"NH","managed (intensive)","residue",30,60.123
"NH","managed (intensive)","residue",40,50.691
"NH","managed (intensive)","residue",50,42.682
"NH","managed (intensive)","residue",60,33.405
"NH","managed (intensive)","residue",70,26.874
"NH","managed (intensive)","residue",80,21.356
"NH","managed (intensive)","residue",90,16.966
"NH","managed (intensive)","residue",100,14.51
"NJ","managed (intensive)","sawtimber",0,23.627
"NJ","managed (intensive)","sawtimber",10,21.478
"NJ","managed (intensive)","sawtimber",20,18.601
"NJ","managed (intensive)","sawtimber",30,15.904
"NJ","managed (intensive)","sawtimber",40,13.643
"NJ","managed (intensive)","sawtimber",50,11.229
"NJ","managed (intensive)","sawtimber",60,9.129
"NJ","managed (intensive)","sawtimber",70,6.964
"NJ","managed (intensive)","sawtimber",80,6.164
"NJ","managed (intensive)","sawtimber",90,4.635
"NJ","managed (intensive)","sawtimber",100,4.422
"NJ","managed (intensive)","pulpwood",0,22.363
"NJ","managed (intensive)","pulpwood",10,16.904
"NJ","managed (intensive)","pulpwood",20,13.167
"NJ","managed (intensive)","pulpwood",30,10.922
"NJ","managed (intensive)","pulpwood",40,8.784
"NJ","managed (intensive)","pulpwood",50,7.271
"NJ","managed (intensive)","pulpwood",60,5.618
"NJ","managed (intensive)","pulpwood",70,4.412
"NJ","managed (intensive)","pulpwood",80,4.073
"NJ","managed (intensive)","pulpwood",90,3.046
"NJ","managed (intensive)","pulpwood",100,2.978
"NJ","managed (intensive)","residue",0,40.659
"NJ","managed (intensive)","residue",10,33.212
"NJ","managed (intensive)","residue",20,26.705
"NJ","managed (intensive)","residue",30,22.537
"NJ","managed (intensive)","residue",40,18.42
"NJ","managed (intensive)","residue",50,15.347
"NJ","managed (intensive)","residue",60,11.983
"NJ","managed (intensive)","residue",70,9.324
"NJ","managed (intensive)","residue",80,8.578
"NJ","managed (intensive)","residue",90,6.416
"NJ","managed (intensive)","residue",100,6.289
"NM","managed (intensive)","sawtimber",0,38.703
"NM","managed (intensive)","sawtimber",10,34.35
"NM","managed (intensive)","sawtimber",20,30.481
"NM","managed (intensive)","sawtimber",30,26.784
"NM","managed (intensive)","sawtimber",40,24.082
"NM","managed (intensive)","sawtimber",50,21.796
"NM","managed (intensive)","sawtimber",60,19.257
"NM","managed (intensive)","sawtimber",70,17.653
"NM","managed (intensive)","sawtimber",80,15.415
"NM","managed (intensive)","sawtimber",90,13.233
"NM","managed (intensive)","sawtimber",100,11.242
"NM","managed (intensive)","pulpwood",0,41.296
"NM","managed (intensive)","pulpwood",10,36.419
"NM","managed (intensive)","pulpwood",20,30.888
"NM","managed (intensive)","pulpwood",30,27.758
"NM","managed (intensive)","pulpwood",40,24.893
"NM","managed (intensive)","pulpwood",50,22.424
"NM","managed (intensive)","pulpwood",60,20.082
"NM","managed (intensive)","pulpwood",70,18.213
"NM","managed (intensive)","pulpwood",80,16.144
"NM","managed (intensive)","pulpwood",90,13.913
"NM","managed (intensive)","pulpwood",100,12.256
"NM","managed (intensive)","residue",0,158.319
"NM","managed (intensive)","residue",10,140.91
"NM","managed (intensive)","residue",20,122.388
"NM","managed (intensive)","residue",30,109.532
"NM","managed (intensive)","residue",40,98.192
"NM","managed (intensive)","residue",50,89.179
"NM","managed (intensive)","residue",60,79.623
"NM","managed (intensive)","residue",70,72.268
"NM","managed (intensive)","residue",80,64.284
"NM","managed (intensive)","residue",90,57.778
"NM","managed (intensive)","residue",100,51.14
"NV","managed (intensive)","sawtimber",0,2.109
"NV","managed (intensive)","sawtimber",10,1.93
"NV","managed (intensive)","sawtimber",20,1.848
"NV","managed (intensive)","sawtimber",30,1.716
"NV","managed (intensive)","sawtimber",40,1.615
"NV","managed (intensive)","sawtimber",50,1.509
"NV","managed (intensive)","sawtimber",60,1.458
"NV","managed (intensive)","sawtimber",70,1.342
"NV","managed (intensive)","sawtimber",80,1.282
"NV","managed (intensive)","sawtimber",90,1.182
"NV","managed (intensive)","sawtimber",100,1.118
"NV","managed (intensive)","pulpwood",0,1.689
"NV","managed (intensive)","pulpwood",10,1.57
"NV","managed (intensive)","pulpwood",20,1.475
"NV","managed (intensive)","pulpwood",30,1.458
"NV","managed (intensive)","pulpwood",40,1.448
"NV","managed (intensive)","pulpwood",50,1.379
"NV","managed (intensive)","pulpwood",60,1.269
"NV","managed (intensive)","pulpwood",70,1.135
"NV","managed (intensive)","pulpwood",80,1.056
"NV","managed (intensive)","pulpwood",90,0.98
"NV","managed (intensive)","pulpwood",100,0.923
"NV","managed (intensive)","residue",0,71.05
"NV","managed (intensive)","residue",10,66.833
"NV","managed (intensive)","residue",20,62.861
"NV","managed (intensive)","residue",30,58.639
